t_z,z_t_puf1,z_t_puf2
3.1109375e-09,3.311093618506526e-05,2.155999201878323e-05
3.1125e-09,3.437625282572985e-05,2.000511857722793e-05
3.1140625000000003e-09,3.572781818758996e-05,1.9312859432505245e-05
3.115625e-09,3.764962987653194e-05,1.794047202096989e-05
3.1171875e-09,4.024356453084689e-05,1.724979361529507e-05
3.1187500000000002e-09,4.1182567192371175e-05,1.5908116971124333e-05
3.1203125e-09,4.172105593027786e-05,1.53726517392824e-05
3.121875e-09,4.3222098166915e-05,1.514904737888669e-05
3.1234375e-09,4.4715552496722975e-05,1.5071311432895963e-05
3.1250000000000003e-09,4.521541446829278e-05,1.5507598570436525e-05
3.1265625e-09,4.668395393861893e-05,1.5423639364000977e-05
3.128125e-09,4.674244697880583e-05,1.5731252002993813e-05
3.1296875000000002e-09,4.6713757115808075e-05,1.615442290161613e-05
3.13125e-09,4.848286232251629e-05,1.62322258005259e-05
3.1328125e-09,4.7608456731501986e-05,1.754499565504377e-05
3.134375e-09,4.8162146078206806e-05,1.7003745861572337e-05
3.1359375000000003e-09,4.8097019930771996e-05,1.820897169734548e-05
3.1375e-09,4.7567969509978044e-05,1.9781620611236863e-05
3.1390625e-09,4.7865631222198896e-05,2.0814458442741906e-05
3.140625e-09,4.905791361132615e-05,2.165352588239469e-05
3.1421875e-09,4.964508442435229e-05,2.3230636536674972e-05
3.14375e-09,5.053668995579476e-05,2.504749841867895e-05
3.1453125e-09,5.1646767812999744e-05,2.668645241410628e-05
3.1468750000000003e-09,5.312761677581549e-05,2.913040368909208e-05
3.1484375e-09,5.4018391542570715e-05,3.130335351856217e-05
3.15e-09,5.504251963169644e-05,3.283637315761891e-05
3.1515625e-09,5.5671642103835654e-05,3.567113848929211e-05
3.1531250000000003e-09,5.62269029630642e-05,3.730032670674702e-05
3.1546875e-09,5.6803278989741924e-05,4.0474390249384856e-05
3.15625e-09,5.652890479521346e-05,4.3778577454794695e-05
3.1578125000000003e-09,5.7150040171433725e-05,4.8018701332976015e-05
3.159375e-09,5.8164746139630544e-05,5.0767523169233985e-05
3.1609375e-09,5.903365809948101e-05,5.43756536322894e-05
3.1625e-09,6.0654436565812024e-05,5.795141447922143e-05
3.1640625000000003e-09,6.143733372930792e-05,6.109110371098925e-05
3.165625e-09,6.100194640859847e-05,6.326041341442727e-05
3.1671875e-09,6.128590163910266e-05,6.579642545091596e-05
3.1687500000000003e-09,6.047263244662231e-05,6.949732990050038e-05
3.1703125e-09,6.062786801045087e-05,7.184927303877895e-05
3.171875e-09,6.049156685350898e-05,7.595906858402858e-05
3.1734375e-09,6.049503205502374e-05,7.831279184938411e-05
3.1750000000000003e-09,6.0657203165490655e-05,8.085656980163728e-05
3.1765625e-09,6.107605606501532e-05,8.336916493615837e-05
3.178125e-09,6.094465664223269e-05,8.615903911373214e-05
3.1796875000000002e-09,6.0295375822160784e-05,8.801370152874269e-05
3.18125e-09,6.0443351921855295e-05,8.979346431002328e-05
3.1828125e-09,5.961476893779461e-05,9.176015762223687e-05
3.184375e-09,5.873400086795069e-05,9.327820365710353e-05
3.1859375000000003e-09,5.878639255474762e-05,9.50705933050992e-05
3.1875e-09,5.8733483970442554e-05,9.756127729605172e-05
3.1890625e-09,5.857810127393192e-05,9.964014903496567e-05
3.1906250000000002e-09,5.85081723464358e-05,0.00010171231849849241
3.1921875e-09,5.769381172630362e-05,0.00010245923027596442
3.19375e-09,5.769885896385622e-05,0.00010334916316150432
3.1953125e-09,5.766983003222079e-05,0.00010513096834565796
3.1968750000000003e-09,5.8347513870185616e-05,0.00010579650016978166
3.1984375e-09,5.853204958533965e-05,0.00010752578326760029
3.2e-09,5.9043274130135194e-05,0.00010851934531580962
3.2015625000000002e-09,5.900883588236412e-05,0.00011001961429735545
3.203125e-09,5.9441086789079764e-05,0.00011061274550171868
3.2046875e-09,5.866581951529366e-05,0.00011198966661123323
3.20625e-09,5.738772461898702e-05,0.00011260912295169453
3.2078125000000003e-09,5.5853456765785055e-05,0.0001140463331510623
3.209375e-09,5.466527166741471e-05,0.0001147282178862587
3.2109375e-09,5.411230345546685e-05,0.00011576802404128667
3.2125000000000002e-09,5.2752721733635407e-05,0.00011722490380636002
3.2140625e-09,5.2101276472210734e-05,0.00011843346724552818
3.215625e-09,4.985862089056179e-05,0.0001199796429159273
3.2171875e-09,4.713745877400195e-05,0.00012165807158907583
3.2187500000000003e-09,4.526020043192213e-05,0.0001230117867332623
3.2203125e-09,4.385506053258625e-05,0.00012362338018432413
3.221875e-09,4.1297928106659974e-05,0.00012522602708610765
3.2234375000000002e-09,3.895162798703338e-05,0.0001264883309729604
3.225e-09,3.691781357175136e-05,0.0001276324520526799
3.2265625e-09,3.442335087791573e-05,0.00012813678852085941
3.228125e-09,3.335571274324829e-05,0.00012745334719439604
3.2296875000000003e-09,3.230918758192443e-05,0.00012856970146060692
3.23125e-09,3.0215834779940033e-05,0.0001298191263378002
3.2328125e-09,3.0250210928137752e-05,0.00012940570158190756
3.2343750000000002e-09,2.9324859181465735e-05,0.0001294850976937575
3.2359375e-09,2.8214594070835827e-05,0.0001284468078046622
3.2375e-09,2.8420632092582152e-05,0.0001272733537111605
3.2390625e-09,2.75387977986977e-05,0.00012612952188002774
3.2406250000000003e-09,2.6379536686187136e-05,0.00012301648150167543
3.2421875e-09,2.6298102967212123e-05,0.00011995772060212187
3.24375e-09,2.5687849252407005e-05,0.00011808108921049316
3.2453125000000002e-09,2.4690363679273375e-05,0.00011619319948010857
3.246875e-09,2.2875450023251967e-05,0.00011334159424466685
3.2484375e-09,2.1924128550793713e-05,0.00011116709778572902
3.25e-09,2.0454065500791058e-05,0.00010854875955626592
3.2515625000000003e-09,2.0034593883226564e-05,0.00010491902164214011
3.253125e-09,1.9535230823846634e-05,0.00010187996599956439
3.2546875e-09,1.8990117062462215e-05,9.849181371274511e-05
3.25625e-09,1.855564096024638e-05,9.546682780088685e-05
3.2578125000000003e-09,1.8021142601078155e-05,9.134576320249079e-05
3.259375e-09,1.7914960989989904e-05,8.849081403333052e-05
3.2609375e-09,1.735609461721042e-05,8.449974620545645e-05
3.2625000000000003e-09,1.7043405285926912e-05,7.959686048077278e-05
3.2640625e-09,1.6917323364825115e-05,7.571286142081721e-05
3.265625e-09,1.7436826281569713e-05,7.215740846385414e-05
3.2671875e-09,1.696039982001276e-05,6.92159483675055e-05
3.2687500000000003e-09,1.6990991627248903e-05,6.635033577668376e-05
3.2703125e-09,1.7641682516793153e-05,6.410673539750778e-05
3.271875e-09,1.8220981985268523e-05,6.068988647549235e-05
3.2734375000000003e-09,1.8015738528980612e-05,5.7603837506404204e-05
3.275e-09,1.8431346240714028e-05,5.435332239322261e-05
3.2765625e-09,1.8305183481798845e-05,5.1128138002964486e-05
3.278125e-09,1.8044908753904476e-05,4.8667654321419224e-05
3.2796875000000003e-09,1.755154065381064e-05,4.6183595098418055e-05
3.28125e-09,1.829634165656888e-05,4.407343635159228e-05
3.2828125e-09,1.9091449492580436e-05,4.2540683931564516e-05
3.2843750000000003e-09,1.977436993361474e-05,4.087800045590954e-05
3.2859375e-09,1.9180845429116667e-05,3.893368408297402e-05
3.2875e-09,1.8056697303857435e-05,3.7093771931045735e-05
3.2890625e-09,1.76377335031741e-05,3.501540101269028e-05
3.2906250000000003e-09,1.7588305209270405e-05,3.381421724398126e-05
3.2921875e-09,1.7851675023441602e-05,3.29198020195786e-05
3.29375e-09,1.792873217718376e-05,3.22723526198285e-05
3.2953125000000002e-09,1.673002337298667e-05,3.1530286703762495e-05
3.296875e-09,1.633201639343314e-05,3.0688957796187355e-05
3.2984375e-09,1.6322645895309853e-05,2.9399896960568104e-05
3.3e-09,1.5358215483369105e-05,2.768629199003158e-05
3.3015625000000003e-09,1.4718144191000194e-05,2.7630597108252953e-05
3.303125e-09,1.4101828735046992e-05,2.706145940256077e-05
3.3046875e-09,1.4764398652272088e-05,2.5873202281064303e-05
3.3062500000000002e-09,1.4321955252947494e-05,2.4906452849274737e-05
3.3078125e-09,1.5855965551172876e-05,2.3412451465503452e-05
3.309375e-09,1.623699832821842e-05,2.2895903877651884e-05
3.3109375e-09,1.558461322859989e-05,2.1755790967851008e-05
3.3125000000000003e-09,1.5631196991609853e-05,2.092132799140803e-05
3.3140625e-09,1.540952444336236e-05,2.07666366734035e-05
3.315625e-09,1.530788576248721e-05,1.9509576179656394e-05
3.3171875000000002e-09,1.5735432897325958e-05,1.9081724525634254e-05
3.31875e-09,1.6902046143432535e-05,1.77992809775819e-05
3.3203125e-09,1.7399158805704535e-05,1.7118746912483737e-05
3.321875e-09,1.817352935809654e-05,1.5197260131427534e-05
3.3234375000000003e-09,1.923108757284604e-05,1.4452437553128151e-05
3.325e-09,1.9920017120973444e-05,1.2813166248291112e-05
3.3265625e-09,2.142001590389959e-05,1.1690811862598614e-05
3.3281250000000002e-09,2.229178351043845e-05,1.1671326881911718e-05
3.3296875e-09,2.3230771223222616e-05,1.1019958178181503e-05
3.33125e-09,2.392418251275646e-05,1.0427937061011319e-05
3.3328125e-09,2.494201961068827e-05,1.0084342564592902e-05
3.3343750000000003e-09,2.5726040258448153e-05,9.415294741738722e-06
3.3359375e-09,2.7180448502553883e-05,9.004861258046269e-06
3.3375e-09,2.7441147412083588e-05,8.415294028219266e-06
3.3390625000000002e-09,2.8341518427554726e-05,8.793384640821991e-06
3.340625e-09,2.9517689297366603e-05,9.335015774688894e-06
3.3421875e-09,2.978373318752525e-05,1.0484160844897695e-05
3.34375e-09,3.0144207227145933e-05,1.062812803606649e-05
3.3453125000000003e-09,3.0602246914531237e-05,1.071542178922895e-05
3.346875e-09,3.162504850170396e-05,1.0880002759923027e-05
3.3484375e-09,3.2113905013875245e-05,1.1469371168702181e-05
3.3500000000000002e-09,3.325045412485807e-05,1.2342358493638041e-05
3.3515625e-09,3.3762653583116684e-05,1.3424424121019999e-05
3.353125e-09,3.393653387718177e-05,1.435585219635152e-05
3.3546875e-09,3.467858550464e-05,1.4380443208324333e-05
3.3562500000000003e-09,3.6074414093525156e-05,1.457074774146944e-05
3.3578125e-09,3.7006201934722596e-05,1.5154866786305676e-05
3.359375e-09,3.716243071574688e-05,1.4335604854561757e-05
3.3609375000000002e-09,3.805938755929998e-05,1.4922661478840358e-05
3.3625e-09,3.815259194301896e-05,1.5817986370058437e-05
3.3640625e-09,3.8880999246500804e-05,1.6299945208416688e-05
3.365625e-09,3.9864351687977036e-05,1.6525148538786748e-05
3.3671875000000003e-09,4.0931407205783326e-05,1.6492761447891835e-05
3.36875e-09,4.1499878383467535e-05,1.60135093663516e-05
3.3703125e-09,4.191002570589263e-05,1.6523553290724097e-05
3.3718750000000002e-09,4.2769224856037236e-05,1.6376908812600273e-05
3.3734375000000003e-09,4.3847042057658505e-05,1.6870567556026468e-05
3.375e-09,4.4282567429732074e-05,1.7388663466224682e-05
3.3765625e-09,4.502134071530071e-05,1.7715538891382295e-05
3.3781250000000003e-09,4.582733096324408e-05,1.8111730377515094e-05
3.3796875e-09,4.6816438741669243e-05,1.8975710229744754e-05
3.38125e-09,4.7172162715444595e-05,1.9469614309822052e-05
3.3828125e-09,4.7782146935042974e-05,1.981549650883384e-05
3.3843750000000003e-09,4.828398373823146e-05,2.053564737068669e-05
3.3859375e-09,4.88981166362393e-05,2.1220829967775754e-05
3.3875e-09,5.0196391193941e-05,2.2154392008818752e-05
3.3890625000000003e-09,5.209160292489874e-05,2.386366752955669e-05
3.390625e-09,5.264235440895818e-05,2.3950751711909275e-05
3.3921875e-09,5.427620991818768e-05,2.38801942353898e-05
3.39375e-09,5.468767858464598e-05,2.5304755287659872e-05
3.3953125000000003e-09,5.686230461468146e-05,2.623503479657982e-05
3.396875e-09,5.787322698814546e-05,2.6438297141806508e-05
3.3984375e-09,5.833579140762853e-05,2.7302761875700075e-05
3.4000000000000003e-09,5.929509452206954e-05,2.8798001351822193e-05
3.4015625e-09,6.072570471661008e-05,2.876977958805741e-05
3.403125e-09,6.166860879478804e-05,2.9694418490953253e-05
3.4046875e-09,6.221094703261398e-05,3.07823714636956e-05
3.4062500000000003e-09,6.396907741599474e-05,3.158285565150336e-05
3.4078125e-09,6.428282981540112e-05,3.174638922764253e-05
3.409375e-09,6.556595182250303e-05,3.208587507071357e-05
3.4109375000000002e-09,6.725964745964598e-05,3.211681178275573e-05
3.4125e-09,6.927730561691123e-05,3.288344298736235e-05
3.4140625e-09,7.061937468436517e-05,3.207317473393221e-05
3.415625e-09,7.19423248230461e-05,3.221872465426464e-05
3.4171875000000003e-09,7.393241217054412e-05,3.222125880148262e-05
3.41875e-09,7.445366787438115e-05,3.297133347863465e-05
3.4203125e-09,7.555855391955162e-05,3.375263337177312e-05
3.4218750000000002e-09,7.684369843168694e-05,3.502931003238688e-05
3.4234375e-09,7.771336713155257e-05,3.5474082184453835e-05
3.425e-09,7.884615956357594e-05,3.673958491644405e-05
3.4265625e-09,7.903478369226805e-05,3.821795727973872e-05
3.4281250000000003e-09,8.060507943044503e-05,3.879849075680287e-05
3.4296875e-09,8.209973731264307e-05,3.9289325909677436e-05
3.43125e-09,8.32429719648801e-05,3.97696691325525e-05
3.4328125000000002e-09,8.467424766012586e-05,4.01416177149873e-05
3.434375e-09,8.497251594489092e-05,4.168060915845978e-05
3.4359375e-09,8.543163911945253e-05,4.373451334197555e-05
3.4375e-09,8.584114255517066e-05,4.555689345631821e-05
3.4390625000000003e-09,8.533822373189664e-05,4.503583588312715e-05
3.440625e-09,8.490668217481969e-05,4.5973213027949246e-05
3.4421875e-09,8.504904726728735e-05,4.64809840247046e-05
3.4437500000000002e-09,8.559256216706937e-05,4.684819802619786e-05
3.4453125e-09,8.592322602858772e-05,4.7151930914470465e-05
3.446875e-09,8.632861923184239e-05,4.866239765550198e-05
3.4484375e-09,8.700091741696094e-05,4.9364967302767504e-05
3.4500000000000003e-09,8.757261800350439e-05,4.899984471254233e-05
3.4515625e-09,8.811290884913812e-05,4.917752270896766e-05
3.453125e-09,9.005639894713015e-05,5.043994379743173e-05
3.4546875000000002e-09,9.044430610030595e-05,5.1180514007196196e-05
3.45625e-09,9.057465678412916e-05,5.180230261328763e-05
3.4578125e-09,9.059468672878154e-05,5.248297746991541e-05
3.459375e-09,9.116980200357692e-05,5.409147056202304e-05
3.4609375000000003e-09,9.071493438129326e-05,5.3967428005873277e-05
3.4625e-09,9.194813142928589e-05,5.4660422447310906e-05
3.4640625e-09,9.237961160208926e-05,5.556184465380085e-05
3.4656250000000002e-09,9.267394767212869e-05,5.601937453056176e-05
3.4671875e-09,9.323697694485023e-05,5.708436400151188e-05
3.46875e-09,9.416859993611394e-05,5.854475727909814e-05
3.4703125e-09,9.437924606680143e-05,5.952121395135314e-05
3.4718750000000003e-09,9.425922407461316e-05,6.077326600110659e-05
3.4734375e-09,9.476445710434938e-05,6.177854601150988e-05
3.475e-09,9.452882979593608e-05,6.306273567315187e-05
3.4765625000000002e-09,9.576911928474656e-05,6.435374223684917e-05
3.4781250000000003e-09,9.584240754639113e-05,6.466401030617692e-05
3.4796875e-09,9.582572946337292e-05,6.50583312039584e-05
3.48125e-09,9.646232738014328e-05,6.661499335174585e-05
3.4828125000000003e-09,9.62401756146956e-05,6.669428633989688e-05
3.484375e-09,9.563557233475759e-05,6.667990043954159e-05
3.4859375e-09,9.640591689246027e-05,6.758095933282536e-05
3.4875000000000002e-09,9.569781163588554e-05,6.804859423856936e-05
3.4890625000000003e-09,9.56865660234818e-05,6.763207467729024e-05
3.490625e-09,9.562412182193919e-05,6.768304630615366e-05
3.4921875e-09,9.505229920183733e-05,6.867213470608061e-05
3.4937500000000003e-09,9.48135544838132e-05,6.860631483882939e-05
3.4953125e-09,9.331669066897008e-05,6.908423617853615e-05
3.496875e-09,9.274467885792786e-05,7.062159018534389e-05
3.4984375e-09,9.280599292741235e-05,7.197207986028707e-05
3.5000000000000003e-09,9.228423932398142e-05,7.1697888933444e-05
3.5015625e-09,9.137552845424352e-05,7.205746074003424e-05
3.503125e-09,9.146500713032089e-05,7.208343550499346e-05
3.5046875000000003e-09,9.060451909830059e-05,7.27981072751282e-05
3.50625e-09,9.044548954043394e-05,7.283676922083997e-05
3.5078125e-09,8.931727075392514e-05,7.421407971912524e-05
3.509375e-09,8.914217264415095e-05,7.611801516876507e-05
3.5109375000000003e-09,8.79027431539195e-05,7.675563461981555e-05
3.5125e-09,8.646518707716019e-05,7.648225026904063e-05
3.5140625e-09,8.546448779496339e-05,7.753391448289462e-05
3.5156250000000003e-09,8.514007443930804e-05,7.81710647498002e-05
3.5171875e-09,8.438888714377945e-05,7.862359821672234e-05
3.51875e-09,8.357447615756995e-05,7.977746119905488e-05
3.5203125e-09,8.352949796755401e-05,8.041636434684894e-05
3.5218750000000003e-09,8.251692512405465e-05,8.073957065185062e-05
3.5234375e-09,8.214828383032529e-05,8.137125120729739e-05
3.525e-09,8.145015491345377e-05,8.086989760520953e-05
3.5265625000000002e-09,8.140415560907255e-05,8.08372796333532e-05
3.528125e-09,8.006145937574963e-05,8.045166814098748e-05
3.5296875e-09,7.847137303031972e-05,8.174279001518572e-05
3.53125e-09,7.768289046638588e-05,8.178250502125142e-05
3.5328125000000003e-09,7.740834292294277e-05,8.287705822288678e-05
3.534375e-09,7.765659425151042e-05,8.292819387270927e-05
3.5359375e-09,7.749087683676686e-05,8.203323076062895e-05
3.5375000000000002e-09,7.83054010338843e-05,8.238387516400003e-05
3.5390625e-09,7.90316002190663e-05,8.329074064125636e-05
3.540625e-09,7.956592111277892e-05,8.318816683045642e-05
3.5421875e-09,8.005222779169893e-05,8.377526468536449e-05
3.5437500000000003e-09,8.010335302225068e-05,8.403910058581598e-05
3.5453125e-09,8.034353862689745e-05,8.480368469806541e-05
3.546875e-09,7.916679560973163e-05,8.510700164207228e-05
3.5484375000000002e-09,7.884203365463812e-05,8.51786429394082e-05
3.55e-09,7.853991336438849e-05,8.593777142365414e-05
3.5515625e-09,7.807439959095696e-05,8.624005770210744e-05
3.553125e-09,7.743135178020891e-05,8.618741150674533e-05
3.5546875000000003e-09,7.594238244287306e-05,8.675007430281747e-05
3.55625e-09,7.588408210841442e-05,8.720239881390225e-05
3.5578125e-09,7.545664793637864e-05,8.721875685458975e-05
3.5593750000000002e-09,7.554750492093975e-05,8.687629322103331e-05
3.5609375e-09,7.616529352734098e-05,8.780754497376803e-05
3.5625e-09,7.518066297829516e-05,8.822950501257718e-05
3.5640625e-09,7.498990211153495e-05,8.801713285254774e-05
3.5656250000000003e-09,7.432413339106014e-05,8.790102038051796e-05
3.5671875e-09,7.388560692253748e-05,8.859110695091429e-05
3.56875e-09,7.423101630454836e-05,8.875885330988824e-05
3.5703125000000002e-09,7.399852947561487e-05,8.88840783329729e-05
3.571875e-09,7.295409499118642e-05,8.87766314960154e-05
3.5734375e-09,7.304172241686577e-05,8.773962264136041e-05
3.575e-09,7.272468913392317e-05,8.789748750144635e-05
3.5765625000000003e-09,7.183788610257704e-05,8.804421969595847e-05
3.578125e-09,7.18469849911307e-05,8.831967992595318e-05
3.5796875e-09,7.09863597040597e-05,8.792850612410097e-05
3.5812500000000002e-09,7.022957588021155e-05,8.74228648826e-05
3.5828125e-09,6.951344710546193e-05,8.843897778741749e-05
3.584375e-09,7.012101523178911e-05,8.936908048899195e-05
3.5859375e-09,7.012565142640252e-05,8.9415638611988e-05
3.5875000000000003e-09,7.059281936704202e-05,8.985837963202046e-05
3.5890625e-09,7.062816040929731e-05,9.044629233335804e-05
3.590625e-09,7.03210002123262e-05,9.099149222199959e-05
3.5921875000000002e-09,7.105195372695778e-05,9.013567325677533e-05
3.5937500000000003e-09,7.095159730811236e-05,8.961052114380711e-05
3.5953125e-09,7.185031907034768e-05,8.892146294694755e-05
3.596875e-09,7.182722924603829e-05,8.833722618850757e-05
